# date: 2026-07-11
# git-rev: c8f4d3004
# seed: 20260711
# corpus: genaut/corpus/flat_canon/sos
case,n_aps,n_classes,inert_set,sym_generator_hits,anti_generator_hits,anti_possible,sym_full_count,anti_full_count,status,wall_ms
2state2ap2acc_parity_03676909859739045982,2,12,,,,0,1,0,ok,6.5
2state2ap2acc_parity_03676909859739045982_c,2,12,,,,0,1,0,ok,6.4
2state2ap2acc_parity_03718533871917009151,2,21,,,,0,1,0,ok,17.4
2state2ap2acc_parity_03718533871917009151_c,2,21,,,,0,1,0,ok,17.2
2state2ap2acc_parity_03852234458804407708,2,9,,,,0,1,0,ok,4.1
2state2ap2acc_parity_03852234458804407708_c,2,9,,,,0,1,0,ok,4.0
2state2ap2acc_parity_03900374157351922306,2,12,,,,0,1,0,ok,6.2
2state2ap2acc_parity_03900374157351922306_c,2,12,,,,0,1,0,ok,6.1
2state2ap2acc_parity_03926171514245816491,2,12,,,,0,1,0,ok,6.5
2state2ap2acc_parity_03926171514245816491_c,2,12,,,,0,1,0,ok,6.6
2state2ap2acc_parity_03965744933853960312,2,18,,,,0,1,0,ok,13.0
2state2ap2acc_parity_03965744933853960312_c,2,18,,,,0,1,0,ok,12.6
2state2ap2acc_parity_04102873874519314761,2,9,,,,0,1,0,ok,4.3
2state2ap2acc_parity_04102873874519314761_c,2,9,,,,0,1,0,ok,4.2
2state2ap2acc_parity_04105050987715609315,2,23,,,,0,1,0,ok,20.0
2state2ap2acc_parity_04105050987715609315_c,2,23,,,,0,1,0,ok,19.8
2state2ap2acc_parity_04630318344642327802,2,21,,,,0,1,0,ok,16.6
2state2ap2acc_parity_04630318344642327802_c,2,21,,,,0,1,0,ok,17.4
2state2ap2acc_parity_04664920041402144166,2,18,,,,0,1,0,ok,13.1
2state2ap2acc_parity_04664920041402144166_c,2,18,,,,0,1,0,ok,12.7
2state2ap2acc_parity_04727523500524286007,2,12,,,,0,1,0,ok,6.6
2state2ap2acc_parity_04727523500524286007_c,2,12,,,,0,1,0,ok,6.7
2state2ap2acc_parity_04742318494627950818,2,23,,,,0,1,0,ok,20.7
2state2ap2acc_parity_04742318494627950818_c,2,23,,,,0,1,0,ok,20.0
2state2ap2acc_parity_04753342132758548680,2,20,,,,0,1,0,ok,16.4
2state2ap2acc_parity_04753342132758548680_c,2,20,,,,0,1,0,ok,15.5
2state2ap2acc_parity_04857187809139062599,2,11,,,,0,1,0,ok,5.7
2state2ap2acc_parity_04857187809139062599_c,2,11,,,,0,1,0,ok,5.5
2state2ap2acc_parity_04906201296742293504,2,37,,,,0,1,0,ok,54.1
2state2ap2acc_parity_04906201296742293504_c,2,37,,,,0,1,0,ok,55.8
2state2ap2acc_parity_04923003682195726666,2,9,,,,0,1,0,ok,4.3
2state2ap2acc_parity_04923003682195726666_c,2,9,,,,0,1,0,ok,4.1
2state2ap2acc_parity_04964710546502961656,2,11,,,,0,1,0,ok,5.6
2state2ap2acc_parity_04964710546502961656_c,2,11,,,,0,1,0,ok,5.5
2state2ap2acc_parity_04985896833805248551,2,14,,,,0,1,0,ok,8.6
2state2ap2acc_parity_04985896833805248551_c,2,14,,,,0,1,0,ok,8.1
2state2ap2acc_parity_04987915782228135963,2,8,,,,0,1,0,ok,3.8
2state2ap2acc_parity_04987915782228135963_c,2,8,,,,0,1,0,ok,3.6
2state2ap2acc_parity_04999547041959837980,2,25,,,,0,1,0,ok,24.4
2state2ap2acc_parity_04999547041959837980_c,2,25,,,,0,1,0,ok,24.5
2state2ap2acc_parity_05031259995512837208,2,29,,,,0,1,0,ok,32.4
2state2ap2acc_parity_05031259995512837208_c,2,29,,,,0,1,0,ok,32.0
2state2ap2acc_parity_05085549669203501058,2,28,,,,0,1,0,ok,30.1
2state2ap2acc_parity_05085549669203501058_c,2,28,,,,0,1,0,ok,30.7
2state2ap2acc_parity_05207513304957954670,2,9,,,,0,1,0,ok,4.2
2state2ap2acc_parity_05207513304957954670_c,2,9,,,,0,1,0,ok,4.1
2state2ap2acc_parity_05235049127064699020,2,47,,,,0,1,0,ok,92.2
2state2ap2acc_parity_05235049127064699020_c,2,47,,,,0,1,0,ok,91.6
2state2ap2acc_parity_05502713764944941083,2,21,,,,0,1,0,ok,17.4
2state2ap2acc_parity_05502713764944941083_c,2,21,,,,0,1,0,ok,16.7
2state2ap2acc_parity_05522610772710766970,2,25,,,,0,1,0,ok,24.6
2state2ap2acc_parity_05522610772710766970_c,2,25,,,,0,1,0,ok,23.4
2state2ap2acc_parity_05552053962249537673,2,13,,,,1,2,0,ok,7.4
2state2ap2acc_parity_05552053962249537673_c,2,13,,,,1,2,0,ok,7.3
2state2ap2acc_parity_05582098488714787854,2,9,,,,0,1,0,ok,4.2
2state2ap2acc_parity_05582098488714787854_c,2,9,,,,0,1,0,ok,4.3
2state2ap2acc_parity_05595583569518420391,2,22,,,,0,1,0,ok,18.7
2state2ap2acc_parity_05595583569518420391_c,2,22,,,,0,1,0,ok,18.4
2state2ap2acc_parity_05639336569468892253,2,11,,,,0,1,0,ok,5.8
2state2ap2acc_parity_05639336569468892253_c,2,11,,,,0,1,0,ok,5.6
2state2ap2acc_parity_05770070685202830714,2,17,,,,0,1,0,ok,11.6
2state2ap2acc_parity_05770070685202830714_c,2,17,,,,0,1,0,ok,11.6
2state2ap2acc_parity_05797946903552054708,2,12,,,,0,1,0,ok,6.6
2state2ap2acc_parity_05797946903552054708_c,2,12,,,,0,1,0,ok,6.6
2state2ap2acc_parity_05806028810992486435,2,11,,,,0,1,0,ok,5.9
2state2ap2acc_parity_05806028810992486435_c,2,11,,,,0,1,0,ok,5.5
2state2ap2acc_parity_05818903733895315626,2,11,,,,0,1,0,ok,5.6
2state2ap2acc_parity_05818903733895315626_c,2,11,,,,0,1,0,ok,5.7
2state2ap2acc_parity_05826851342453902195,2,14,,,,0,1,0,ok,8.8
2state2ap2acc_parity_05826851342453902195_c,2,14,,,,0,1,0,ok,8.4
2state2ap2acc_parity_05913204971327426092,2,16,,,,0,1,0,ok,11.1
2state2ap2acc_parity_05913204971327426092_c,2,16,,,,0,1,0,ok,10.4
2state2ap2acc_parity_05920476525052686559,2,8,,,,0,1,0,ok,3.6
2state2ap2acc_parity_05928472454425936171,2,8,,,,0,1,0,ok,3.7
2state2ap2acc_parity_05928472454425936171_c,2,8,,,,0,1,0,ok,3.5
2state2ap2acc_parity_05940145179351090329,2,16,,,,0,1,0,ok,10.6
2state2ap2acc_parity_05940145179351090329_c,2,16,,,,0,1,0,ok,10.2
2state2ap2acc_parity_05983266170514214042,2,17,,,,0,1,0,ok,11.8
2state2ap2acc_parity_05983266170514214042_c,2,17,,,,0,1,0,ok,11.4
2state2ap2acc_parity_06007239577792849073,2,8,,,,0,1,0,ok,3.7
2state2ap2acc_parity_06007239577792849073_c,2,8,,,,0,1,0,ok,3.5
2state2ap2acc_parity_06084030313741287994,2,14,,,,0,1,0,ok,8.2
2state2ap2acc_parity_06084030313741287994_c,2,14,,,,0,1,0,ok,8.3
2state2ap2acc_parity_06101139230342572179,2,15,,,,0,1,0,ok,9.5
2state2ap2acc_parity_06101139230342572179_c,2,15,,,,0,1,0,ok,9.1
2state2ap2acc_parity_06121712892534646836,2,9,,,,0,1,0,ok,4.3
2state2ap2acc_parity_06121712892534646836_c,2,9,,,,0,1,0,ok,4.2
2state2ap2acc_parity_06225188326956246735,2,6,,,,0,1,0,ok,2.6
2state2ap2acc_parity_06225188326956246735_c,2,6,,,,0,1,0,ok,2.5
2state2ap2acc_parity_06233566911392810725,2,5,,,,0,1,0,ok,2.1
2state2ap2acc_parity_06233566911392810725_c,2,5,,,,0,1,0,ok,2.1
2state2ap2acc_parity_06244681258165973017,2,10,,,,0,1,0,ok,4.7
2state2ap2acc_parity_06244681258165973017_c,2,10,,,,0,1,0,ok,4.9
2state2ap2acc_parity_06360534675873411890,2,20,,,,0,1,0,ok,15.0
2state2ap2acc_parity_06360534675873411890_c,2,20,,,,0,1,0,ok,15.4
2state2ap2acc_parity_06371523214819767226,2,25,,,,0,1,0,ok,24.1
2state2ap2acc_parity_06371523214819767226_c,2,25,,,,0,1,0,ok,23.8
2state2ap2acc_parity_06404682670722589112,2,7,,,,0,1,0,ok,3.1
2state2ap2acc_parity_06404682670722589112_c,2,7,,,,0,1,0,ok,3.0
2state2ap2acc_parity_06460898018072463543,2,29,,,,0,1,0,ok,32.2
2state2ap2acc_parity_06460898018072463543_c,2,29,,,,0,1,0,ok,31.8
2state2ap2acc_parity_06670294794022650588,2,12,,,,0,1,0,ok,6.5
2state2ap2acc_parity_06670294794022650588_c,2,12,,,,0,1,0,ok,6.4
2state2ap2acc_parity_06706656653999847593,2,15,,,,0,1,0,ok,9.5
2state2ap2acc_parity_06706656653999847593_c,2,15,,,,0,1,0,ok,9.1
2state2ap2acc_parity_06709612792279197832,2,20,,,,0,1,0,ok,16.2
2state2ap2acc_parity_06709612792279197832_c,2,20,,,,0,1,0,ok,16.1
2state2ap2acc_parity_06924408684623176407,2,35,,,,0,1,0,ok,47.4
2state2ap2acc_parity_06924408684623176407_c,2,35,,,,0,1,0,ok,46.5
2state2ap2acc_parity_06947806235395187406,2,51,,,,0,1,0,ok,112.8
2state2ap2acc_parity_06947806235395187406_c,2,51,,,,0,1,0,ok,112.3
2state2ap2acc_parity_06948377058227781801,2,24,,,,0,1,0,ok,22.1
2state2ap2acc_parity_06948377058227781801_c,2,24,,,,0,1,0,ok,22.3
2state2ap2acc_parity_06971460696046574991,2,8,,,,0,1,0,ok,3.8
2state2ap2acc_parity_06971460696046574991_c,2,8,,,,0,1,0,ok,3.6
2state2ap2acc_parity_06974843191079472382,2,12,,,,0,1,0,ok,6.4
2state2ap2acc_parity_06974843191079472382_c,2,12,,,,0,1,0,ok,6.6
2state2ap2acc_parity_06979317537213016749,2,16,,,,0,1,0,ok,10.3
2state2ap2acc_parity_06979317537213016749_c,2,16,,,,0,1,0,ok,10.4
2state2ap2acc_parity_07033273092253287750,2,5,,,,0,1,0,ok,2.2
2state2ap2acc_parity_07101546094191867080,2,20,,,,0,1,0,ok,16.6
2state2ap2acc_parity_07101546094191867080_c,2,20,,,,0,1,0,ok,15.5
2state2ap2acc_parity_07256462352126857864,2,8,,,,0,1,0,ok,3.8
2state2ap2acc_parity_07256462352126857864_c,2,8,,,,0,1,0,ok,3.6
2state2ap2acc_parity_07285067545879021657,2,19,,,,0,1,0,ok,14.2
2state2ap2acc_parity_07285067545879021657_c,2,19,,,,0,1,0,ok,13.6
2state2ap2acc_parity_07299374350844835338,2,11,,,,0,2,0,ok,5.9
2state2ap2acc_parity_07299374350844835338_c,2,11,,,,0,2,0,ok,5.7
2state2ap2acc_parity_07301340820828803156,2,10,,,,0,1,0,ok,4.8
2state2ap2acc_parity_07301340820828803156_c,2,10,,,,0,1,0,ok,4.7
2state2ap2acc_parity_07352046320348760072,2,6,,,,0,2,0,ok,2.6
2state2ap2acc_parity_07352046320348760072_c,2,6,,,,0,2,0,ok,2.5
2state2ap2acc_parity_07525533404966954209,2,14,,,,0,1,0,ok,8.3
2state2ap2acc_parity_07525533404966954209_c,2,14,,,,0,1,0,ok,8.6
2state2ap2acc_parity_07549897894277139661,2,18,,,,0,1,0,ok,12.5
2state2ap2acc_parity_07549897894277139661_c,2,18,,,,0,1,0,ok,13.0
2state2ap2acc_parity_07664889200534668361,2,11,,,,0,1,0,ok,5.7
2state2ap2acc_parity_07664889200534668361_c,2,11,,,,0,1,0,ok,5.5
2state2ap2acc_parity_07682050317558685146,2,9,,,,0,1,0,ok,4.5
2state2ap2acc_parity_07682050317558685146_c,2,9,,,,0,1,0,ok,4.1
2state2ap2acc_parity_07937871472067903585,2,4,,,,0,1,0,ok,1.7
2state2ap2acc_parity_07937871472067903585_c,2,4,,,,0,1,0,ok,1.7
2state2ap2acc_parity_08079186642493747780,2,17,,,,0,1,0,ok,12.3
2state2ap2acc_parity_08079186642493747780_c,2,17,,,,0,1,0,ok,11.8
2state2ap2acc_parity_08097378024127669867,2,12,,,,0,1,0,ok,6.7
2state2ap2acc_parity_08097378024127669867_c,2,12,,,,0,1,0,ok,6.5
2state2ap2acc_parity_08100252335632731199,2,20,,,,0,1,0,ok,15.5
2state2ap2acc_parity_08100252335632731199_c,2,20,,,,0,1,0,ok,15.8
2state2ap2acc_parity_08126800300893939076,2,17,,,,0,1,0,ok,11.4
2state2ap2acc_parity_08126800300893939076_c,2,17,,,,0,1,0,ok,11.5
2state2ap2acc_parity_08128030545318773693,2,39,,,,0,1,0,ok,61.2
2state2ap2acc_parity_08128030545318773693_c,2,39,,,,0,1,0,ok,62.0
2state2ap2acc_parity_08130995486210534005,2,21,,,,0,1,0,ok,17.7
2state2ap2acc_parity_08130995486210534005_c,2,21,,,,0,1,0,ok,17.0
2state2ap2acc_parity_08145707971420113983,2,6,,,,0,1,0,ok,2.6
2state2ap2acc_parity_08145707971420113983_c,2,6,,,,0,1,0,ok,2.5
2state2ap2acc_parity_08153239912487609694,2,14,,,,0,1,0,ok,8.4
2state2ap2acc_parity_08153239912487609694_c,2,14,,,,0,1,0,ok,8.4
2state2ap2acc_parity_08155193285250206865,2,13,,,,0,1,0,ok,7.4
2state2ap2acc_parity_08155193285250206865_c,2,13,,,,0,1,0,ok,7.2
2state2ap2acc_parity_08157655028811488476,2,16,,,,0,1,0,ok,10.3
2state2ap2acc_parity_08157655028811488476_c,2,16,,,,0,1,0,ok,10.4
2state2ap2acc_parity_08197976992496502017,2,11,,,,0,1,0,ok,5.7
2state2ap2acc_parity_08197976992496502017_c,2,11,,,,0,1,0,ok,5.6
2state2ap2acc_parity_08203325974713719863,2,8,,,,0,1,0,ok,3.7
2state2ap2acc_parity_08203325974713719863_c,2,8,,,,0,1,0,ok,3.6
2state2ap2acc_parity_08368293789381152053,2,8,,,,0,1,0,ok,3.8
2state2ap2acc_parity_08368293789381152053_c,2,8,,,,0,1,0,ok,3.6
2state2ap2acc_parity_08377579663558018038,2,26,,,,0,1,0,ok,26.7
2state2ap2acc_parity_08377579663558018038_c,2,26,,,,0,1,0,ok,26.8
2state2ap2acc_parity_08428841554743566745,2,36,,,,0,1,0,ok,50.5
2state2ap2acc_parity_08428841554743566745_c,2,36,,,,0,1,0,ok,51.3
2state2ap2acc_parity_08509043498043523396,2,16,,,,0,1,0,ok,10.3
2state2ap2acc_parity_08509043498043523396_c,2,16,,,,0,1,0,ok,10.2
2state2ap2acc_parity_08563177938427864405,2,12,,,,0,1,0,ok,6.8
2state2ap2acc_parity_08563177938427864405_c,2,12,,,,0,1,0,ok,6.5
2state2ap2acc_parity_08608609063112106199,2,8,,,,0,1,0,ok,3.7
2state2ap2acc_parity_08608609063112106199_c,2,8,,,,0,1,0,ok,3.5
2state2ap2acc_parity_09261740781057198318,2,26,,,,0,1,0,ok,26.1
2state2ap2acc_parity_09261740781057198318_c,2,26,,,,0,1,0,ok,26.4
2state2ap2acc_parity_09266768433277719681,2,12,,,,0,1,0,ok,6.6
2state2ap2acc_parity_09266768433277719681_c,2,12,,,,0,1,0,ok,6.7
2state2ap2acc_parity_09284946827460257822,2,24,,,,0,1,0,ok,22.9
2state2ap2acc_parity_09284946827460257822_c,2,24,,,,0,1,0,ok,21.9
2state2ap2acc_parity_09303125106357635126,2,6,,t01,,0,4,0,ok,2.8
2state2ap2acc_parity_09303125106357635126_c,2,6,,t01,,0,4,0,ok,2.6
2state2ap2acc_parity_09340193533924172070,2,5,,,,0,2,0,ok,2.1
2state2ap2acc_parity_09340193533924172070_c,2,5,,,,0,2,0,ok,2.1
2state2ap2acc_parity_09343069330455638100,2,18,,,,0,1,0,ok,12.7
2state2ap2acc_parity_09343069330455638100_c,2,18,,,,0,1,0,ok,13.2
2state2ap2acc_parity_09351584440538568617,2,9,,,,0,2,0,ok,4.3
2state2ap2acc_parity_09351584440538568617_c,2,9,,,,0,2,0,ok,4.2
2state2ap2acc_parity_09402322022421084398,2,14,,,,0,1,0,ok,8.5
2state2ap2acc_parity_09402322022421084398_c,2,14,,,,0,1,0,ok,8.7
2state2ap2acc_parity_09524005399575570514,2,26,,,,0,1,0,ok,26.4
2state2ap2acc_parity_09524005399575570514_c,2,26,,,,0,1,0,ok,26.4
2state2ap2acc_parity_09551840174495893706,2,48,,,,0,1,0,ok,99.3
2state2ap2acc_parity_09551840174495893706_c,2,48,,,,0,1,0,ok,100.6
2state2ap2acc_parity_09554550169789080767,2,15,,,,0,1,0,ok,9.5
2state2ap2acc_parity_09554550169789080767_c,2,15,,,,0,1,0,ok,9.7
2state2ap2acc_parity_09615319376540246571,2,11,,,,0,1,0,ok,5.7
2state2ap2acc_parity_09615319376540246571_c,2,11,,,,0,1,0,ok,5.6
2state2ap2acc_parity_09669650752595937080,2,5,,,,0,1,0,ok,2.1
2state2ap2acc_parity_09669650752595937080_c,2,5,,,,0,1,0,ok,2.0
2state2ap2acc_parity_09704828237455910464,2,10,,,,0,2,0,ok,4.8
2state2ap2acc_parity_09704828237455910464_c,2,10,,,,0,2,0,ok,4.7
2state2ap2acc_parity_09834428608035124786,2,21,,,,0,2,0,ok,17.6
2state2ap2acc_parity_09834428608035124786_c,2,21,,,,0,2,0,ok,17.0
2state2ap2acc_parity_09859479116121313474,2,38,,,,0,1,0,ok,58.9
2state2ap2acc_parity_09859479116121313474_c,2,38,,,,0,1,0,ok,58.0
2state2ap2acc_parity_09863644550122525712,2,23,,,,0,1,0,ok,20.6
2state2ap2acc_parity_09863644550122525712_c,2,23,,,,0,1,0,ok,20.4
2state2ap2acc_parity_09946042307321172270,2,35,,,,0,1,0,ok,47.6
2state2ap2acc_parity_09946042307321172270_c,2,35,,,,0,1,0,ok,48.0
2state2ap2acc_parity_09981525486868144193,2,11,,,,0,1,0,ok,5.7
2state2ap2acc_parity_09981525486868144193_c,2,11,,,,0,1,0,ok,5.5
2state2ap2acc_parity_10133259366182896005,2,17,,,,0,1,0,ok,11.9
2state2ap2acc_parity_10133259366182896005_c,2,17,,,,0,1,0,ok,11.0
2state2ap2acc_parity_10145772993640302040,2,8,,,,0,1,0,ok,3.7
2state2ap2acc_parity_10145772993640302040_c,2,8,,,,0,1,0,ok,3.5
2state2ap2acc_parity_10235803880400470062,2,8,,,,0,1,0,ok,3.6
2state2ap2acc_parity_10235803880400470062_c,2,8,,,,0,1,0,ok,3.5
2state2ap2acc_parity_10279317483956568241,2,12,,,,0,1,0,ok,6.5
2state2ap2acc_parity_10279317483956568241_c,2,12,,,,0,1,0,ok,6.6
2state2ap2acc_parity_10380556581045360796,2,19,,,,0,1,0,ok,14.2
2state2ap2acc_parity_10380556581045360796_c,2,19,,,,0,1,0,ok,14.5
2state2ap2acc_parity_10383384540556638794,2,16,,,,0,1,0,ok,10.4
2state2ap2acc_parity_10383384540556638794_c,2,16,,,,0,1,0,ok,10.7
2state2ap2acc_parity_10386502084079568982,2,15,,,,0,1,0,ok,10.0
2state2ap2acc_parity_10386502084079568982_c,2,15,,,,0,1,0,ok,9.6
2state2ap2acc_parity_10397971435950270719,2,12,,,,0,1,0,ok,6.5
2state2ap2acc_parity_10397971435950270719_c,2,12,,,,0,1,0,ok,6.5
2state2ap2acc_parity_10413371991452234123,2,19,,,,0,1,0,ok,14.1
2state2ap2acc_parity_10413371991452234123_c,2,19,,,,0,1,0,ok,13.8
2state2ap2acc_parity_10415250806679194641,2,15,,,,0,1,0,ok,10.1
2state2ap2acc_parity_10415250806679194641_c,2,15,,,,0,1,0,ok,9.4
2state2ap2acc_parity_10422940770602048534,2,8,,,,0,1,0,ok,3.6
2state2ap2acc_parity_10422940770602048534_c,2,8,,,,0,1,0,ok,3.7
2state2ap2acc_parity_10430654284039064651,2,19,,,,0,1,0,ok,15.4
2state2ap2acc_parity_10430654284039064651_c,2,19,,,,0,1,0,ok,14.2
2state2ap2acc_parity_10439520783294077228,2,29,,,,0,1,0,ok,32.9
2state2ap2acc_parity_10439520783294077228_c,2,29,,,,0,1,0,ok,33.4
2state2ap2acc_parity_10564153341646375701,2,11,,,,0,1,0,ok,5.7
2state2ap2acc_parity_10564153341646375701_c,2,11,,,,0,1,0,ok,5.6
2state2ap2acc_parity_10626062821028531141,2,12,,,,0,1,0,ok,6.9
2state2ap2acc_parity_10626062821028531141_c,2,12,,,,0,1,0,ok,6.6
2state2ap2acc_parity_10653955739934347510,2,24,,,,0,1,0,ok,22.5
2state2ap2acc_parity_10653955739934347510_c,2,24,,,,0,1,0,ok,22.2
2state2ap2acc_parity_10685643933995436799,2,9,,,,0,1,0,ok,4.2
2state2ap2acc_parity_10685643933995436799_c,2,9,,,,0,1,0,ok,4.1
2state2ap2acc_parity_10714372850019555267,2,8,,,,0,1,0,ok,3.8
2state2ap2acc_parity_10726136205962190235,2,11,,,,0,1,0,ok,5.9
2state2ap2acc_parity_10726136205962190235_c,2,11,,,,0,1,0,ok,5.8
2state2ap2acc_parity_10792587304444124408,2,11,,,,0,1,0,ok,5.7
2state2ap2acc_parity_10792587304444124408_c,2,11,,,,0,1,0,ok,5.6
2state2ap2acc_parity_10952930031552589534,2,6,,,,0,2,0,ok,2.6
2state2ap2acc_parity_10952930031552589534_c,2,6,,,,0,2,0,ok,2.5
2state2ap2acc_parity_10956058418304074776,2,12,,,,0,1,0,ok,6.3
2state2ap2acc_parity_10956058418304074776_c,2,12,,,,0,1,0,ok,6.1
2state2ap2acc_parity_10983480624563192694,2,13,,,,0,1,0,ok,7.3
2state2ap2acc_parity_10983480624563192694_c,2,13,,,,0,1,0,ok,7.4
2state2ap2acc_parity_10987750656385672256,2,9,,,,0,1,0,ok,4.3
2state2ap2acc_parity_10987750656385672256_c,2,9,,,,0,1,0,ok,4.2
2state2ap2acc_parity_11017023282716975442,2,8,,,,0,1,0,ok,3.8
2state2ap2acc_parity_11074436238219028654,2,11,,,,0,1,0,ok,5.6
2state2ap2acc_parity_11074436238219028654_c,2,11,,,,0,1,0,ok,5.4
2state2ap2acc_parity_11089358721432334784,2,41,,,,0,1,0,ok,69.5
2state2ap2acc_parity_11089358721432334784_c,2,41,,,,0,1,0,ok,70.1
2state2ap2acc_parity_11144870640630149925,2,5,,,,0,1,0,ok,2.2
2state2ap2acc_parity_11144870640630149925_c,2,5,,,,0,1,0,ok,2.0
2state2ap2acc_parity_11193452886051569917,2,15,,,,0,1,0,ok,9.9
2state2ap2acc_parity_11193452886051569917_c,2,15,,,,0,1,0,ok,9.4
2state2ap2acc_parity_11209796727779668548,2,16,,,,0,1,0,ok,10.4
2state2ap2acc_parity_11209796727779668548_c,2,16,,,,0,1,0,ok,10.7
2state2ap2acc_parity_11289094926472946112,2,8,,,,0,1,0,ok,3.8
2state2ap2acc_parity_11289094926472946112_c,2,8,,,,0,1,0,ok,3.6
2state2ap2acc_parity_11291460843865858262,2,8,,,,0,1,0,ok,3.8
2state2ap2acc_parity_11291460843865858262_c,2,8,,,,0,1,0,ok,3.6
2state2ap2acc_parity_11316808124643219609,2,22,,,,0,1,0,ok,18.5
2state2ap2acc_parity_11316808124643219609_c,2,22,,,,0,1,0,ok,18.7
2state2ap2acc_parity_11556431024991961977,2,31,,,,0,1,0,ok,38.1
2state2ap2acc_parity_11556431024991961977_c,2,31,,,,0,1,0,ok,38.4
2state2ap2acc_parity_11563909197478391015,2,16,,,,0,1,0,ok,10.4
2state2ap2acc_parity_11563909197478391015_c,2,16,,,,0,1,0,ok,10.4
2state2ap2acc_parity_11589610070952749602,2,16,,,,0,1,0,ok,10.6
2state2ap2acc_parity_11589610070952749602_c,2,16,,,,0,1,0,ok,10.2
2state2ap2acc_parity_11679875609628993503,2,8,,,,0,1,0,ok,3.8
2state2ap2acc_parity_11679875609628993503_c,2,8,,,,0,1,0,ok,3.6
2state2ap2acc_parity_11703892401393329246,2,23,,,,0,1,0,ok,20.9
2state2ap2acc_parity_11703892401393329246_c,2,23,,,,0,1,0,ok,20.6
2state2ap2acc_parity_11710311934839488777,2,26,,,,0,1,0,ok,27.2
2state2ap2acc_parity_11710311934839488777_c,2,26,,,,0,1,0,ok,26.2
2state2ap2acc_parity_11739460036733395036,2,13,,,,0,1,0,ok,7.6
2state2ap2acc_parity_11739460036733395036_c,2,13,,,,0,1,0,ok,7.7
2state2ap2acc_parity_11740941019044962404,2,23,,,,0,1,0,ok,21.1
2state2ap2acc_parity_11740941019044962404_c,2,23,,,,0,1,0,ok,20.3
2state2ap2acc_parity_11744017611100920079,2,23,,,,0,1,0,ok,20.8
2state2ap2acc_parity_11744017611100920079_c,2,23,,,,0,1,0,ok,20.0
2state2ap2acc_parity_11862219100637939786,2,20,,,,0,1,0,ok,16.6
2state2ap2acc_parity_11862219100637939786_c,2,20,,,,0,1,0,ok,15.5
2state2ap2acc_parity_11881763356144357543,2,13,,,,0,1,0,ok,7.6
2state2ap2acc_parity_11881763356144357543_c,2,13,,,,0,1,0,ok,7.6
2state2ap2acc_parity_12000547282478703909,2,11,,,,0,1,0,ok,5.5
2state2ap2acc_parity_12000547282478703909_c,2,11,,,,0,1,0,ok,5.5
2state2ap2acc_parity_12005792140375715561,2,11,,,,0,1,0,ok,5.6
2state2ap2acc_parity_12005792140375715561_c,2,11,,,,0,1,0,ok,5.6
2state2ap2acc_parity_12115111846396485779,2,5,,,,0,1,0,ok,2.2
2state2ap2acc_parity_12116774986304573491,2,15,,,,0,1,0,ok,9.8
2state2ap2acc_parity_12116774986304573491_c,2,15,,,,0,1,0,ok,9.2
2state2ap2acc_parity_12125081597581071066,2,32,,,,0,1,0,ok,39.9
2state2ap2acc_parity_12125081597581071066_c,2,32,,,,0,1,0,ok,40.0
2state2ap2acc_parity_12147245284883175713,2,9,,,,0,2,0,ok,4.3
2state2ap2acc_parity_12147245284883175713_c,2,9,,,,0,2,0,ok,4.2
2state2ap2acc_parity_12256043429725905070,2,18,,,,0,1,0,ok,13.1
2state2ap2acc_parity_12256043429725905070_c,2,18,,,,0,1,0,ok,12.4
2state2ap2acc_parity_12293368285436983580,2,16,,,,0,1,0,ok,10.4
2state2ap2acc_parity_12293368285436983580_c,2,16,,,,0,1,0,ok,10.5
2state2ap2acc_parity_12328229458801377968,2,16,,,,0,1,0,ok,11.0
2state2ap2acc_parity_12328229458801377968_c,2,16,,,,0,1,0,ok,10.5
2state2ap2acc_parity_12448253426692137018,2,13,,,,0,1,0,ok,7.2
2state2ap2acc_parity_12448253426692137018_c,2,13,,,,0,1,0,ok,7.7
2state2ap2acc_parity_12585468311711842389,2,26,,,,0,1,0,ok,27.0
2state2ap2acc_parity_12585468311711842389_c,2,26,,,,0,1,0,ok,25.4
2state2ap2acc_parity_12682742220935630001,2,9,,,,0,1,0,ok,4.3
2state2ap2acc_parity_12682742220935630001_c,2,9,,,,0,1,0,ok,4.2
2state2ap2acc_parity_12687915630454473158,2,13,,,,0,1,0,ok,7.3
2state2ap2acc_parity_12687915630454473158_c,2,13,,,,0,1,0,ok,7.3
2state2ap2acc_parity_12713164953522549350,2,8,,,,0,1,0,ok,3.8
2state2ap2acc_parity_12713164953522549350_c,2,8,,,,0,1,0,ok,3.6
2state2ap2acc_parity_12726042477177204477,2,11,,,,0,1,0,ok,5.9
2state2ap2acc_parity_12726042477177204477_c,2,11,,,,0,1,0,ok,5.8
2state2ap2acc_parity_12726839051350068302,2,11,,,,0,1,0,ok,5.9
2state2ap2acc_parity_12726839051350068302_c,2,11,,,,0,1,0,ok,5.9
2state2ap2acc_parity_12728864607586338936,2,15,,,,0,1,0,ok,9.5
2state2ap2acc_parity_12728864607586338936_c,2,15,,,,0,1,0,ok,9.3
2state2ap2acc_parity_12745163225528420035,2,15,,,,0,1,0,ok,9.6
2state2ap2acc_parity_12745163225528420035_c,2,15,,,,0,1,0,ok,9.3
2state2ap2acc_parity_12769324738862254169,2,13,,,,0,1,0,ok,7.3
