case_id,config_id,seed,ap_count,ref_classes,learned_classes,n_member_total,n_member_fill,n_member_harvest,n_member_saturation,n_member_pcache,n_equiv,n_splits,n_columns_lin,n_columns_om,n_saturation_checks,n_saturation_escalations,n_classes_initial,stall_class,n_guard_firings,guard_fired_final,cex_policy,max_cex_stem,max_cex_loop,max_query_word_len,eq_certification,export_associative,fixpoint_congruent,wall_seconds,verdict,detail
1state3ap1acc_00264,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00264_c,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00266,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00266_c,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00270,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_00270_c,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_00278,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_00278_c,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_00280,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00280_c,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00282,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_00282_c,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_00286,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_00286_c,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_00296,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00296_c,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00298,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00298_c,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00300,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00300_c,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00302,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00302_c,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00316,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_00316_c,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_00318,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_00318_c,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_00360,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00360_c,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00362,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00362_c,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00366,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00366_c,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00382,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_00382_c,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_00384,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00384_c,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00386,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_00386_c,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_00390,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_00390_c,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_00392,default,0,3,4,4,65,62,1,0,2,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00392_c,default,0,3,4,4,65,62,1,0,2,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00394,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_00394_c,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_00398,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_00398_c,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_00406,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_00406_c,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_00408,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00408_c,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00410,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_00410_c,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_00414,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_00414_c,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_00424,default,0,3,4,4,65,62,1,0,2,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00424_c,default,0,3,4,4,65,62,1,0,2,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00426,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00426_c,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00428,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00428_c,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00430,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_00430_c,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_00444,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_00444_c,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_00446,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_00446_c,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_00488,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00488_c,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00490,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00490_c,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00494,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00494_c,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00510,default,0,3,3,3,29,28,1,0,0,1,1,0,1,2,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00510_c,default,0,3,3,3,29,28,1,0,0,1,1,0,1,2,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00772,default,0,3,4,4,65,62,1,0,2,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00772_c,default,0,3,4,4,65,62,1,0,2,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00780,default,0,2,4,4,29,26,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_00780_c,default,0,2,4,4,29,26,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_00788,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.002,SOUND,
1state3ap1acc_00788_c,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_00792,default,0,3,4,4,65,62,1,0,2,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00792_c,default,0,3,4,4,65,62,1,0,2,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00796,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_00796_c,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_00828,default,0,2,4,4,29,26,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_00828_c,default,0,2,4,4,29,26,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_00832,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00832_c,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00836,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00836_c,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00840,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00840_c,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00844,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00844_c,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00852,default,0,3,4,4,65,62,1,0,2,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00852_c,default,0,3,4,4,65,62,1,0,2,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00856,default,0,3,4,4,62,58,1,0,3,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_00856_c,default,0,3,4,4,62,58,1,0,3,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_00860,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_00860_c,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_00872,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00872_c,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00876,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_00876_c,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_00892,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_00892_c,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_00960,default,0,2,4,4,29,26,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00960_c,default,0,2,4,4,29,26,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00964,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00964_c,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00972,default,0,2,4,4,29,26,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00972_c,default,0,2,4,4,29,26,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00980,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00980_c,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_00984,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_00984_c,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_00988,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_00988_c,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_01020,default,0,2,3,3,13,12,1,0,0,1,1,0,1,2,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_01020_c,default,0,2,3,3,13,12,1,0,0,1,1,0,1,2,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_01537,default,0,3,4,4,62,58,1,0,3,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_01537_c,default,0,3,4,4,62,58,1,0,3,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_01545,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_01545_c,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_01552,default,0,3,4,4,65,62,1,0,2,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_01552_c,default,0,3,4,4,65,62,1,0,2,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_01553,default,0,3,4,4,62,58,1,0,3,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_01553_c,default,0,3,4,4,62,58,1,0,3,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_01560,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_01560_c,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.002,SOUND,
1state3ap1acc_01561,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_01561_c,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_01568,default,0,3,4,4,62,58,1,0,3,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_01568_c,default,0,3,4,4,62,58,1,0,3,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_01569,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_01569_c,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_01577,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_01577_c,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_01584,default,0,3,4,4,65,62,1,0,2,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_01584_c,default,0,3,4,4,65,62,1,0,2,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_01585,default,0,3,4,4,62,58,1,0,3,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_01585_c,default,0,3,4,4,62,58,1,0,3,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_01592,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_01592_c,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_01593,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_01593_c,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_01632,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_01632_c,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_01633,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_01633_c,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_01641,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_01641_c,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_01648,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_01648_c,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_01649,default,0,3,4,4,62,58,1,0,3,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_01649_c,default,0,3,4,4,62,58,1,0,3,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_01656,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_01656_c,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_01657,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_01657_c,default,0,3,4,4,61,58,1,0,2,1,2,0,2,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
1state3ap1acc_01680,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_01680_c,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_01681,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_01681_c,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_01689,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_01689_c,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_01712,default,0,3,4,4,65,62,1,0,2,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_01712_c,default,0,3,4,4,65,62,1,0,2,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_01713,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
1state3ap1acc_01713_c,default,0,3,4,4,65,62,2,0,1,1,2,1,1,3,0,2,,-1,-1,minimal,0,0,2,exact,true,true,0.001,SOUND,
