input,result,technique,build_s,formula,dag,temporals,tree,sharing,md5,validation,source
1state3ap1acc_07330.hoa,LTL,daisy+inv,0.084,G((a | (b & !c) | (!b & c)) & F((a & !b) | (a & c))),14,2,21,1.5,ae1839a38f4c,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07330.hoa
1state3ap1acc_07331.hoa,LTL,daisy+inv,0.082,G((a | !b | !c) & F((a & c) | (!b & !c))),12,2,18,1.5,f709f18e6141,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07331.hoa
1state3ap1acc_07360.hoa,LTL,daisy+inv,0.087,G((b | (!a & c)) & F(b & c)),10,2,12,1.2,4112bf6ca552,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07360.hoa
1state3ap1acc_07361.hoa,LTL,daisy+inv,0.085,G((!a | b) & F((!a & !b & !c) | (a & c) | (b & c))),14,2,21,1.5,951b734214e3,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07361.hoa
1state3ap1acc_07362.hoa,LTL,daisy+inv,0.090,G((b | (!a & c) | (a & !c)) & F((a & !b) | (b & c))),15,2,21,1.4,336cca4e3753,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07362.hoa
1state3ap1acc_07363.hoa,LTL,daisy+inv,0.082,G((!a | b | !c) & F((!b & !c) | (b & c))),13,2,18,1.4,3907ee45e1aa,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07363.hoa
1state3ap1acc_07392.hoa,LTL,daisy+inv,0.080,G((b | c) & F((a & c) | (b & c))),10,2,13,1.3,c7b6953da8fd,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07392.hoa
1state3ap1acc_07393.hoa,LTL,daisy+inv,0.081,G((!a | b | c) & F((!a & !b & !c) | (a & c) | (b & c))),14,2,22,1.6,9d6c8bafadb1,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07393.hoa
1state3ap1acc_07394.hoa,LTL,daisy+inv,0.083,G((a | b | c) & F((a & !b) | (b & c))),11,2,15,1.4,14e2ef66fcce,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07394.hoa
1state3ap1acc_07395.hoa,LTL,daisy,0.080,GF((!b & !c) | (b & c) | (a & !b)),11,2,15,1.4,44d121bd7509,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07395.hoa
1state3ap1acc_07426.hoa,LTL,daisy+inv,0.080,G((!c | (!a & !b)) & F(a & !b)),12,2,15,1.2,367a64c062cf,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07426.hoa
1state3ap1acc_07456.hoa,LTL,daisy+inv,0.087,G(((!b & c) | (b & !c) | (!a & !b)) & F(a & !b)),14,2,21,1.5,9b4936cf4c0c,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07456.hoa
1state3ap1acc_07458.hoa,LTL,daisy+inv,0.085,G((!b | !c) & F(a & !b)),10,2,12,1.2,8f6ee35bf7d6,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07458.hoa
1state3ap1acc_07488.hoa,LTL,daisy+inv,0.092,G((!a | (b & !c)) & F(!a & b & c)),11,2,15,1.4,fc7255562ed0,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07488.hoa
1state3ap1acc_07490.hoa,LTL,daisy+inv,0.081,G((!a | !c) & F((!a & b & c) | (a & !b))),13,2,18,1.4,58f0e28ef1cb,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07490.hoa
1state3ap1acc_07520.hoa,LTL,daisy+inv,0.086,G((!a | (b & !c) | (!b & c)) & F((!a & b & c) | (a & !b))),15,2,24,1.6,4e90f541ff48,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07520.hoa
1state3ap1acc_07522.hoa,LTL,daisy+inv,0.084,G((!a | !b | !c) & F((!a & b & c) | (a & !b))),13,2,20,1.5,23445cf8b538,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07522.hoa
1state3ap1acc_07552.hoa,LTL,daisy+inv,0.083,G(((!a & !b) | (a & b) | (!a & !c)) & F(a & c)),14,2,20,1.4,6558dafea9bb,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07552.hoa
1state3ap1acc_07554.hoa,LTL,daisy+inv,0.091,G((!c | (!a & !b) | (a & b)) & F((a & !b) | (a & c))),15,2,22,1.5,2a100709ad03,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07554.hoa
1state3ap1acc_07584.hoa,LTL,daisy+inv,0.082,G(((a & c) | (!a & !c) | (!a & !b) | (a & b)) & F(a & c)),14,2,23,1.6,54f4bd2ccb26,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07584.hoa
1state3ap1acc_07586.hoa,LTL,daisy+inv,0.085,G((a | !b | !c) & F((a & !b) | (a & c))),12,2,17,1.4,f4f5820a05d5,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07586.hoa
1state3ap1acc_07616.hoa,LTL,daisy+inv,0.090,G((!a | b) & F(b & c)),9,2,10,1.1,4db5e67814a3,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07616.hoa
1state3ap1acc_07618.hoa,LTL,daisy+inv,0.082,G((!a | b | !c) & F((a & !b) | (b & c))),13,2,17,1.3,1212905ac86c,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07618.hoa
1state3ap1acc_07648.hoa,LTL,daisy+inv,0.083,G((!a | b | c) & F((a & c) | (b & c))),11,2,15,1.4,cab057989953,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07648.hoa
1state3ap1acc_07650.hoa,LTL,daisy,0.086,GF((a & !b) | (b & c)),9,2,10,1.1,dfa5a35ce83e,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07650.hoa
1state3ap1acc_07681.hoa,LTL,daisy+inv,0.085,G((!c | (!a & !b)) & F(!a & !b & !c)),12,2,18,1.5,3f893fb018ae,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07681.hoa
1state3ap1acc_07712.hoa,LTL,daisy+inv,0.091,G(((!b & c) | (b & !c) | (a & !b)) & F(a & !b & c)),13,2,21,1.6,697b42b2c464,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07712.hoa
1state3ap1acc_07713.hoa,LTL,daisy+inv,0.085,G((!b | !c) & F((!a & !b & !c) | (a & !b & c))),13,2,21,1.6,7703c01da022,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07713.hoa
1state3ap1acc_07744.hoa,LTL,daisy+inv,0.082,G(((!a & c) | (a & !c) | (!a & b)) & F(!a & b & c)),13,2,21,1.6,210dc548f08c,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07744.hoa
1state3ap1acc_07745.hoa,LTL,daisy+inv,0.085,G((!a | !c) & F((!a & !b & !c) | (!a & b & c))),13,2,21,1.6,68f43f65c707,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07745.hoa
1state3ap1acc_07776.hoa,LTL,daisy+inv,0.087,G(((!b & c) | (b & !c) | (!a & b) | (a & !b)) & F((!a & b & c) | (a & !b & c))),17,2,31,1.8,b7fc39f4560f,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07776.hoa
1state3ap1acc_07777.hoa,LTL,daisy+inv,0.095,G((!a | !b | !c) & F((!a & !b & !c) | (!a & b & c) | (a & !b & c))),14,2,28,2.0,752c90869816,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07777.hoa
1state3ap1acc_07808.hoa,LTL,daisy+inv,0.088,G(((!a & !b & c) | (a & b) | (a & !c) | (b & !c)) & F(a & b & c)),15,2,25,1.7,43fa0d5ccd35,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07808.hoa
1state3ap1acc_07809.hoa,LTL,daisy+inv,0.082,G((!c | (!a & !b) | (a & b)) & F((!a & !b & !c) | (a & b & c))),15,2,26,1.7,849cce23f466,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07809.hoa
1state3ap1acc_07840.hoa,LTL,daisy+inv,0.092,G((a | (!b & c) | (b & !c)) & F(a & c)),12,2,16,1.3,ce2604b801ad,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07840.hoa
1state3ap1acc_07841.hoa,LTL,daisy+inv,0.084,G((a | !b | !c) & F((!a & !b & !c) | (a & c))),13,2,20,1.5,cacd2ad84ac7,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07841.hoa
1state3ap1acc_07872.hoa,LTL,daisy+inv,0.084,G((b | (!a & c) | (a & !c)) & F(b & c)),12,2,16,1.3,6ff51b44a9cd,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07872.hoa
1state3ap1acc_07873.hoa,LTL,daisy+inv,0.096,G((!a | b | !c) & F((!a & !b & !c) | (b & c))),13,2,20,1.5,1f1608c457a0,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07873.hoa
1state3ap1acc_07904.hoa,LTL,daisy+inv,0.082,G((a | b | c) & F((a & c) | (b & c))),10,2,14,1.4,d3cdb0e278a9,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07904.hoa
1state3ap1acc_07905.hoa,LTL,daisy,0.085,GF((!a & !b & !c) | (a & c) | (b & c)),12,2,16,1.3,8c514bea81a5,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07905.hoa
1state3ap1acc_07968.hoa,LTL,daisy+inv,0.084,G((!b | !c) & F(a & !b & c)),10,2,13,1.3,7900cf06f549,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07968.hoa
1state3ap1acc_08000.hoa,LTL,daisy+inv,0.087,G((!a | !c) & F(!a & b & c)),10,2,13,1.3,581e4dac5071,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_08000.hoa
1state3ap1acc_08032.hoa,LTL,daisy+inv,0.086,G((!a | !b | !c) & F((!a & b & c) | (a & !b & c))),13,2,21,1.6,ae66167b43f6,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_08032.hoa
1state3ap1acc_08064.hoa,LTL,daisy+inv,0.082,G((!c | (!a & !b) | (a & b)) & F(a & b & c)),13,2,18,1.4,5f5fe22ddc6e,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_08064.hoa
1state3ap1acc_08096.hoa,LTL,daisy+inv,0.084,G((a | !b | !c) & F(a & c)),10,2,12,1.2,8a26244ee88f,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_08096.hoa
1state3ap1acc_08128.hoa,LTL,daisy+inv,0.093,G((!a | b | !c) & F(b & c)),10,2,12,1.2,c6eb2d8c5b2f,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_08128.hoa
1state3ap1acc_08160.hoa,LTL,daisy,0.078,GF((a & c) | (b & c)),8,2,9,1.1,a697d5e200da,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_08160.hoa
1state3ap1acc_08713.hoa,LTL,daisy+inv,0.082,G(((a & !b) | (a & !c) | (!b & !c)) & F(!a | b)),14,2,21,1.5,53cdc4e2084a,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_08713.hoa
1state3ap1acc_08728.hoa,LTL,daisy+inv,0.084,G(((a & !c) | (!b & c)) & F(!a | b)),13,2,16,1.2,a1c4cbf73132,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_08728.hoa
1state3ap1acc_08729.hoa,LTL,daisy+inv,0.084,G((!b | (a & !c)) & F(!a | b)),12,2,14,1.2,20f666ea27d2,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_08729.hoa
1state3ap1acc_08776.hoa,LTL,daisy+inv,0.094,G(((a & !b) | (!a & b & c) | (a & !c)) & F(!a | b)),14,2,21,1.5,591fb0f52f45,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_08776.hoa
1state3ap1acc_08777.hoa,LTL,daisy+inv,0.090,G(((a & !b) | (!a & b & c) | (a & !c) | (!b & !c)) & F(!a | b)),15,2,26,1.7,5740f2ba147e,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_08777.hoa
1state3ap1acc_08792.hoa,LTL,daisy+inv,0.086,G(((a & !b) | (!a & c) | (a & !c)) & F(!a | b)),14,2,20,1.4,774da79aa37a,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_08792.hoa
1state3ap1acc_08793.hoa,LTL,daisy+inv,0.083,G((!b | (!a & c) | (a & !c)) & F(!a | b)),13,2,18,1.4,4b5ec952815f,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_08793.hoa
1state3ap1acc_08841.hoa,LTL,daisy+inv,0.083,G((a | (!b & !c)) & F(!a | b)),12,2,14,1.2,f4a7eac263f6,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_08841.hoa
1state3ap1acc_08845.hoa,LTL,daisy+inv,0.092,G((a | !c) & F(!a | b)),10,2,11,1.1,153e4151ce3c,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_08845.hoa
1state3ap1acc_08860.hoa,LTL,daisy+inv,0.081,G((a | (!b & c) | (b & !c)) & F(!a | b)),13,2,17,1.3,ab1904308518,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_08860.hoa
1state3ap1acc_08861.hoa,LTL,daisy+inv,0.081,G((a | !b | !c) & F(!a | b)),11,2,13,1.2,e48cd226729c,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_08861.hoa
1state3ap1acc_08984.hoa,LTL,daisy+inv,0.085,G((!b | (a & !c)) & F((!a & c) | (a & b))),14,2,18,1.3,5b3e0fae80bb,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_08984.hoa
1state3ap1acc_09032.hoa,LTL,daisy+inv,0.084,G(((!a & b & c) | (a & !b) | (a & !c) | (!b & !c)) & Fb),14,2,23,1.6,c0ab24f3400e,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09032.hoa
1state3ap1acc_09048.hoa,LTL,daisy+inv,0.084,G((!b | (!a & c) | (a & !c)) & F((!a & c) | (a & b))),14,2,22,1.6,9fa183f62d71,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09048.hoa
1state3ap1acc_09092.hoa,LTL,daisy+inv,0.094,G(((!a & !c) | (a & c) | (a & !b)) & Fb),13,2,17,1.3,27daddcc7a59,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09092.hoa
1state3ap1acc_09104.hoa,LTL,daisy+inv,0.088,G((!b | (a & c)) & F((!a & c) | (a & b))),13,2,17,1.3,17810a189b0a,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09104.hoa
1state3ap1acc_09108.hoa,LTL,daisy+inv,0.084,G((!b | (!a & !c) | (a & c)) & F(b | (!a & c))),14,2,20,1.4,9d4fa205dc17,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09108.hoa
1state3ap1acc_09112.hoa,LTL,daisy+inv,0.085,G((a | !b) & F((!a & c) | (a & b))),12,2,15,1.2,91edaa5d468e,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09112.hoa
1state3ap1acc_09116.hoa,LTL,daisy+inv,0.084,G((a | !b | !c) & F(b | (!a & c))),12,2,15,1.2,32097dd4b5c7,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09116.hoa
1state3ap1acc_09176.hoa,LTL,daisy+inv,0.083,G((a | !b | c) & F((!a & c) | (a & b))),12,2,16,1.3,25afcac08ad8,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09176.hoa
1state3ap1acc_09281.hoa,LTL,daisy+inv,0.084,G(((!a & b) | (!a & !c) | (a & !b & c)) & F((!a & !b) | (!a & c))),16,2,28,1.8,4e74846a32ba,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09281.hoa
1state3ap1acc_09289.hoa,LTL,daisy+inv,0.096,G(((!a & b) | (!a & !c) | (a & !b & c) | (b & !c)) & F((!a & !b) | (a & b) | (!a…,18,2,35,1.9,c8d6deaeb623,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09289.hoa
1state3ap1acc_09346.hoa,LTL,daisy+inv,0.091,G(((!a & b & !c) | (a & !b) | (a & c)) & F((a & b) | (a & !c))),16,2,25,1.6,b2c55ff5fa56,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09346.hoa
1state3ap1acc_09362.hoa,LTL,daisy+inv,0.086,G(((!a & b & !c) | (a & !b) | (a & c) | (!b & c)) & F((!a & !b) | (a & b) | (a &…,18,2,34,1.9,77059bde1413,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09362.hoa
1state3ap1acc_09411.hoa,LTL,daisy+inv,0.085,G(((!a & !c) | (a & c) | (!a & b) | (a & !b)) & F((!b & !c) | (b & c))),17,2,29,1.7,6d4a5c07b40e,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09411.hoa
1state3ap1acc_09419.hoa,LTL,daisy+inv,0.087,G((a | b | !c) & F((!a & c) | (a & !c) | (!b & !c) | (b & c))),15,2,25,1.7,9008d823bd89,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09419.hoa
1state3ap1acc_09427.hoa,LTL,daisy+inv,0.084,G((!a | !b | c) & F((!a & c) | (a & !c) | (a & b) | (!a & !b))),15,2,26,1.7,0954cb5516d5,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09427.hoa
1state3ap1acc_09435.hoa,LTL,daisy,0.085,GF((!b & !c) | (b & c) | (!a & !b) | (a & b)),13,2,19,1.5,89aacd27983a,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09435.hoa
1state3ap1acc_09474.hoa,LTL,daisy+inv,0.086,G(((!a & !c) | (a & !b)) & F(a & !c)),13,2,17,1.3,107bb5ca47f5,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09474.hoa
1state3ap1acc_09480.hoa,LTL,daisy+inv,0.099,G(((!a & !c) | (a & !b & c) | (b & !c)) & F(a & b)),14,2,21,1.5,d198f5206168,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09480.hoa
1state3ap1acc_09482.hoa,LTL,daisy+inv,0.087,G((!c | (a & !b)) & F(a & !c)),11,2,14,1.3,fe5ad950486a,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09482.hoa
1state3ap1acc_09488.hoa,LTL,daisy+inv,0.080,G(((!a & !c) | (!b & c)) & F(!a & !b & c)),13,2,19,1.5,64cbbe9ec164,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09488.hoa
1state3ap1acc_09490.hoa,LTL,daisy+inv,0.075,G((!b | (!a & !c)) & F((!a & !b & c) | (a & !c))),14,2,22,1.6,1471628ed2e6,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09490.hoa
1state3ap1acc_09496.hoa,LTL,daisy+inv,0.082,G(((!b & c) | (b & !c) | (!a & !b)) & F((!a & !b & c) | (a & b))),16,2,27,1.7,bb021dbd1ba0,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09496.hoa
1state3ap1acc_09498.hoa,LTL,daisy+inv,0.085,G((!b | !c) & F((!a & !b & c) | (a & !c))),13,2,19,1.5,71a2509561b1,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09498.hoa
1state3ap1acc_09536.hoa,LTL,daisy+inv,0.085,G(((!a & b) | (!a & !c) | (a & !b & c)) & F(!a & b & c)),14,2,23,1.6,f57a7fc6f37e,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09536.hoa
1state3ap1acc_09538.hoa,LTL,daisy+inv,0.086,G(((!a & !c) | (!a & b) | (a & !b)) & F((!a & b & c) | (a & !c))),16,2,27,1.7,f184de0787a4,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09538.hoa
1state3ap1acc_09544.hoa,LTL,daisy+inv,0.094,G(((!a & !c) | (!a & b) | (a & !b & c) | (b & !c)) & F((a & b) | (b & c))),17,2,29,1.7,b1cbc02f53c1,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09544.hoa
1state3ap1acc_09546.hoa,LTL,daisy+inv,0.102,G((!c | (!a & b) | (a & !b)) & F((!a & b & c) | (a & !c))),15,2,24,1.6,8da17145ee7d,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09546.hoa
1state3ap1acc_09552.hoa,LTL,daisy+inv,0.092,G((!a | (!b & c)) & F(!a & c)),11,2,14,1.3,1c6e45b63247,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09552.hoa
1state3ap1acc_09554.hoa,LTL,daisy+inv,0.079,G((!a | !b) & F((!a & c) | (a & !c))),13,2,17,1.3,eda923648ed2,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09554.hoa
1state3ap1acc_09560.hoa,LTL,daisy+inv,0.086,G((!a | (!b & c) | (b & !c)) & F((!a & c) | (a & b))),15,2,22,1.5,450be3676705,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09560.hoa
1state3ap1acc_09562.hoa,LTL,daisy+inv,0.086,G((!a | !b | !c) & F((!a & c) | (a & !c))),13,2,19,1.5,18bd27833e55,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09562.hoa
1state3ap1acc_09600.hoa,LTL,daisy+inv,0.077,G(((!a & !c) | (a & c)) & F(a & b)),12,2,15,1.2,3dd32f9ce845,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09600.hoa
1state3ap1acc_09602.hoa,LTL,daisy+inv,0.084,G(((!a & !c) | (a & c) | (a & !b)) & F((a & b) | (a & !c))),16,2,24,1.5,5fcaedb02ed3,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09602.hoa
1state3ap1acc_09608.hoa,LTL,daisy+inv,0.081,G(((a & b) | (!a & !c) | (a & c)) & F(a & b)),12,2,18,1.5,7cc1bd5bcda7,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09608.hoa
1state3ap1acc_09610.hoa,LTL,daisy+inv,0.085,G((a | !c) & F((a & b) | (a & !c))),11,2,15,1.4,b9093cd0dde4,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09610.hoa
1state3ap1acc_09616.hoa,LTL,daisy+inv,0.090,G(((!a & !c) | (a & c) | (!a & !b)) & F((!a & !b & c) | (a & b))),16,2,27,1.7,56e1f110eeff,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09616.hoa
1state3ap1acc_09618.hoa,LTL,daisy+inv,0.095,G((!b | (!a & !c) | (a & c)) & F((!a & !b & c) | (a & b) | (a & !c))),16,2,28,1.8,bf277fb38e71,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09618.hoa
1state3ap1acc_09624.hoa,LTL,daisy+inv,0.094,G(((a & b) | (!b & c) | (b & !c) | (!a & !b)) & F((!a & !b & c) | (a & b))),16,2,30,1.9,733eb0f6c8c6,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09624.hoa
1state3ap1acc_09626.hoa,LTL,daisy+inv,0.084,G((a | !b | !c) & F((!a & !b & c) | (a & b) | (a & !c))),14,2,23,1.6,54e546501367,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09626.hoa
1state3ap1acc_09664.hoa,LTL,daisy+inv,0.086,G(((!a & !c) | (a & c) | (!a & b)) & F(b & c)),13,2,19,1.5,7eb86649985c,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09664.hoa
1state3ap1acc_09666.hoa,LTL,daisy+inv,0.088,G(((b & c) | (!b & !c) | (a & !b) | (!a & b)) & F((a & !c) | (b & c))),16,2,28,1.8,1d4b40c0a241,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09666.hoa
1state3ap1acc_09672.hoa,LTL,daisy+inv,0.084,G((b | (!a & !c) | (a & c)) & F((a & b) | (b & c))),14,2,20,1.4,cd27ad902c4c,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09672.hoa
1state3ap1acc_09674.hoa,LTL,daisy+inv,0.086,G((a | b | !c) & F((a & !c) | (b & c))),11,2,16,1.5,1bc419c9075e,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09674.hoa
1state3ap1acc_09680.hoa,LTL,daisy+inv,0.079,G((!a | c) & F((!a & c) | (a & b))),11,2,15,1.4,fa9c931a7296,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09680.hoa
1state3ap1acc_09682.hoa,LTL,daisy+inv,0.085,G((!a | !b | c) & F((!a & c) | (a & !c) | (a & b))),14,2,21,1.5,ef132d1a100d,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09682.hoa
1state3ap1acc_09688.hoa,LTL,daisy+inv,0.087,G((!a | b | c) & F((!a & c) | (a & b))),11,2,16,1.5,7a31c6ca8e12,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09688.hoa
1state3ap1acc_09690.hoa,LTL,daisy,0.089,GF((!a & c) | (a & !c) | (a & b)),11,2,14,1.3,c6f64a3b1cdc,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09690.hoa
1state3ap1acc_09729.hoa,LTL,daisy+inv,0.092,G(((!a & !c) | (a & !b)) & F(!a & !b)),13,2,18,1.4,963089d22edd,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09729.hoa
1state3ap1acc_09736.hoa,LTL,daisy+inv,0.108,G(((a & !b) | (b & !c)) & F(a & b)),12,2,15,1.2,cd690d5c59da,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09736.hoa
1state3ap1acc_09737.hoa,LTL,daisy+inv,0.094,G((!c | (a & !b)) & F((!a & !b) | (a & b))),14,2,19,1.4,d19ddddc6140,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09737.hoa
1state3ap1acc_09744.hoa,LTL,daisy+inv,0.092,G(((!a & b & !c) | (a & !b) | (!b & c)) & F(!a & !b)),14,2,23,1.6,8544a1e2200b,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09744.hoa
1state3ap1acc_09745.hoa,LTL,daisy+inv,0.087,G((!b | (!a & !c)) & F(!a & !b)),12,2,16,1.3,f58228e1e137,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09745.hoa
1state3ap1acc_09752.hoa,LTL,daisy+inv,0.086,G(((a & !b) | (!b & c) | (b & !c)) & F((!a & !b) | (a & b))),16,2,25,1.6,174d04b8bd19,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09752.hoa
1state3ap1acc_09753.hoa,LTL,daisy+inv,0.083,G((!b | !c) & F((!a & !b) | (a & b))),13,2,17,1.3,67cec41f6d75,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09753.hoa
1state3ap1acc_09792.hoa,LTL,daisy+inv,0.088,G(((!a & b) | (a & !b)) & F(!a & c)),12,2,16,1.3,c7697ca9b2b3,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09792.hoa
1state3ap1acc_09793.hoa,LTL,daisy+inv,0.088,G(((!a & b) | (a & !b) | (!a & !c)) & F((!a & !b) | (!a & c))),16,2,27,1.7,32a17557813f,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09793.hoa
1state3ap1acc_09800.hoa,LTL,daisy+inv,0.085,G(((a & !b) | (!a & b) | (b & !c)) & F((!a & c) | (a & b))),16,2,24,1.5,1552b5a6a015,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09800.hoa
1state3ap1acc_09801.hoa,LTL,daisy+inv,0.088,G((!c | (a & !b) | (!a & b)) & F((!a & !b) | (a & b) | (b & c))),16,2,26,1.6,167d86f1a210,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09801.hoa
1state3ap1acc_09808.hoa,LTL,daisy+inv,0.082,G(((!a & c) | (!a & b) | (a & !b)) & F(!a & c)),12,2,20,1.7,0fcbdb5b4e1e,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_09808.hoa
