input,result,technique,build_s,formula,dag,temporals,tree,sharing,md5,validation,check_s,source
2state1ap1acc_50713.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_50713.hoa
2state1ap1acc_50716.hoa,LTL,oracle,0.588,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_50716.hoa
2state1ap1acc_50720.hoa,LTL,oracle,0.586,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_50720.hoa
2state1ap1acc_50721.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_50721.hoa
2state1ap1acc_50722.hoa,LTL,oracle,0.588,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_50722.hoa
2state1ap1acc_50728.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_50728.hoa
2state1ap1acc_50729.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_50729.hoa
2state1ap1acc_50736.hoa,LTL,oracle,0.594,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_50736.hoa
2state1ap1acc_50737.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_50737.hoa
2state1ap1acc_50738.hoa,LTL,oracle,0.588,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_50738.hoa
2state1ap1acc_50740.hoa,LTL,oracle,0.588,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_50740.hoa
2state1ap1acc_50744.hoa,LTL,oracle,0.586,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_50744.hoa
2state1ap1acc_50745.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_50745.hoa
2state1ap1acc_50748.hoa,LTL,oracle,0.594,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_50748.hoa
2state1ap1acc_50753.hoa,LTL,oracle,0.582,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_50753.hoa
2state1ap1acc_50761.hoa,LTL,oracle,0.588,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_50761.hoa
2state1ap1acc_50785.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_50785.hoa
2state1ap1acc_50793.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_50793.hoa
2state1ap1acc_50817.hoa,LTL,oracle,0.589,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_50817.hoa
2state1ap1acc_50825.hoa,LTL,oracle,0.589,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_50825.hoa
2state1ap1acc_50832.hoa,LTL,oracle,0.585,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_50832.hoa
2state1ap1acc_50833.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_50833.hoa
2state1ap1acc_50834.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_50834.hoa
2state1ap1acc_50836.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_50836.hoa
2state1ap1acc_50840.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_50840.hoa
2state1ap1acc_50841.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_50841.hoa
2state1ap1acc_50844.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_50844.hoa
2state1ap1acc_50881.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_50881.hoa
2state1ap1acc_50889.hoa,LTL,oracle,0.594,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_50889.hoa
2state1ap1acc_52289.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_52289.hoa
2state1ap1acc_52290.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_52290.hoa
2state1ap1acc_52321.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_52321.hoa
2state1ap1acc_52417.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_52417.hoa
