input,result,technique,build_s,formula,dag,temporals,tree,sharing,md5,validation,source
aut_34596.hoa,LTL,daisy2,0.073,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_34596.hoa
aut_34598.hoa,LTL,buchi+daisy+deep_roundtrip+inv+strength2,1.223,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_34598.hoa
aut_34600.hoa,LTL,daisy2,0.075,G(a | Xa),4,1,5,1.2,6086f200fd72,TRUE,genaut/corpus/2state1ap1acc/aut_34600.hoa
aut_34604.hoa,LTL,daisy2,0.072,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_34604.hoa
aut_34608.hoa,NOT_LTL,,1.206,,,,,,,,genaut/corpus/2state1ap1acc/aut_34608.hoa
aut_34610.hoa,LTL,acc,1.202,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_34610.hoa
aut_34611.hoa,LTL,buchi+daisy+deep_roundtrip+inv+scc2+strength2,1.484,X(a | XF!a) & ((!a & Xa) | G((a | X(XGa | (!a W (a & XF(!a & XF!a))))) & (!a | X…,40,9,85,2.1,95d89ef0217b,TRUE,genaut/corpus/2state1ap1acc/aut_34611.hoa
aut_34614.hoa,LTL,acc,1.184,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_34614.hoa
aut_34620.hoa,LTL,buchi+daisy+deep_roundtrip+inv+scc2+strength2,1.446,X(a | XF!a) & ((!a & Xa) | G((a | X(XGa | (!a W (a & XF(!a & XF!a))))) & (!a | X…,40,9,85,2.1,95d89ef0217b,TRUE,genaut/corpus/2state1ap1acc/aut_34620.hoa
aut_34624.hoa,LTL,daisy2,0.073,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/aut_34624.hoa
aut_34626.hoa,LTL,acc,1.195,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_34626.hoa
aut_34628.hoa,LTL,daisy2,0.072,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/aut_34628.hoa
aut_34630.hoa,LTL,acc,1.184,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_34630.hoa
aut_34632.hoa,LTL,daisy2,0.073,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/aut_34632.hoa
aut_34636.hoa,LTL,daisy2,0.071,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/aut_34636.hoa
aut_34656.hoa,LTL,daisy2,0.071,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_34656.hoa
aut_34658.hoa,LTL,acc,1.206,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_34658.hoa
aut_34659.hoa,LTL,acc,1.205,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_34659.hoa
aut_34660.hoa,LTL,daisy2,0.076,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_34660.hoa
aut_34662.hoa,LTL,acc,1.202,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_34662.hoa
aut_34664.hoa,LTL,daisy2,0.078,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_34664.hoa
aut_34668.hoa,LTL,daisy2,0.080,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_34668.hoa
aut_34674.hoa,LTL,acc,1.214,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_34674.hoa
aut_34678.hoa,LTL,acc,1.216,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_34678.hoa
aut_34690.hoa,LTL,buchi+daisy2+deep_roundtrip,1.244,G(a | Xa),4,1,5,1.2,6086f200fd72,TRUE,genaut/corpus/2state1ap1acc/aut_34690.hoa
aut_34694.hoa,LTL,buchi+daisy+deep_roundtrip+inv+strength2,1.220,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_34694.hoa
aut_34752.hoa,NOT_LTL,,1.212,,,,,,,,genaut/corpus/2state1ap1acc/aut_34752.hoa
aut_34754.hoa,LTL,acc,1.206,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_34754.hoa
aut_34755.hoa,NOT_LTL,,1.214,,,,,,,,genaut/corpus/2state1ap1acc/aut_34755.hoa
aut_34756.hoa,LTL,daisy2,0.077,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/aut_34756.hoa
aut_34758.hoa,LTL,acc,1.228,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_34758.hoa
aut_34760.hoa,LTL,daisy2,0.073,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/aut_34760.hoa
aut_34764.hoa,NOT_LTL,,1.183,,,,,,,,genaut/corpus/2state1ap1acc/aut_34764.hoa
aut_34844.hoa,LTL,buchi+daisy+deep_roundtrip,1.203,a & F(a & XXFa) & XG(!a | XXFa),11,3,18,1.6,8eec75ded36e,TRUE,genaut/corpus/2state1ap1acc/aut_34844.hoa
aut_34860.hoa,TIMEOUT,,16.008,,,,,,,,genaut/corpus/2state1ap1acc/aut_34860.hoa
aut_34876.hoa,TIMEOUT,,16.009,,,,,,,,genaut/corpus/2state1ap1acc/aut_34876.hoa
aut_34883.hoa,NOT_LTL,,1.195,,,,,,,,genaut/corpus/2state1ap1acc/aut_34883.hoa
aut_34912.hoa,NOT_LTL,,1.184,,,,,,,,genaut/corpus/2state1ap1acc/aut_34912.hoa
aut_34915.hoa,TIMEOUT,,16.006,,,,,,,,genaut/corpus/2state1ap1acc/aut_34915.hoa
aut_34924.hoa,NOT_LTL,,1.208,,,,,,,,genaut/corpus/2state1ap1acc/aut_34924.hoa
aut_34947.hoa,TIMEOUT,,16.016,,,,,,,,genaut/corpus/2state1ap1acc/aut_34947.hoa
aut_35011.hoa,NOT_LTL,,1.203,,,,,,,,genaut/corpus/2state1ap1acc/aut_35011.hoa
aut_35864.hoa,LTL,daisy2,0.074,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/aut_35864.hoa
aut_35880.hoa,LTL,daisy2,0.079,G(F(!a & Xa) & (a | Xa)),8,2,12,1.5,786af4acf5b6,TRUE,genaut/corpus/2state1ap1acc/aut_35880.hoa
aut_35896.hoa,LTL,daisy2,0.072,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/aut_35896.hoa
aut_35900.hoa,TIMEOUT,,15.007,,,,,,,,genaut/corpus/2state1ap1acc/aut_35900.hoa
aut_35906.hoa,NOT_LTL,,1.197,,,,,,,,genaut/corpus/2state1ap1acc/aut_35906.hoa
aut_35936.hoa,NOT_LTL,,1.194,,,,,,,,genaut/corpus/2state1ap1acc/aut_35936.hoa
aut_35938.hoa,NOT_LTL,,1.221,,,,,,,,genaut/corpus/2state1ap1acc/aut_35938.hoa
aut_35944.hoa,NOT_LTL,,1.181,,,,,,,,genaut/corpus/2state1ap1acc/aut_35944.hoa
aut_35952.hoa,LTL,daisy2,0.075,GF(!a & X!a),6,2,8,1.3,81f0d1f64670,TRUE,genaut/corpus/2state1ap1acc/aut_35952.hoa
aut_35954.hoa,NOT_LTL,,1.190,,,,,,,,genaut/corpus/2state1ap1acc/aut_35954.hoa
aut_35960.hoa,LTL,daisy2,0.076,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/aut_35960.hoa
aut_35970.hoa,TIMEOUT,,16.014,,,,,,,,genaut/corpus/2state1ap1acc/aut_35970.hoa
aut_35984.hoa,LTL,daisy2,0.081,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/aut_35984.hoa
aut_36034.hoa,NOT_LTL,,1.212,,,,,,,,genaut/corpus/2state1ap1acc/aut_36034.hoa
aut_36035.hoa,LTL,buchi+daisy+daisy2+daisystar+daisystardet+deep_roundtrip+inv+partscc+scc2+strength2,6.788,<unflattened DAG: 191016803160 tree nodes>,1104,203,191016803160,173022466.6,054610f66ff3,SIZE,genaut/corpus/2state1ap1acc/aut_36035.hoa
